evidence_id,skill_id,evidence_text,evidence_type,word_count,char_count,quality_label
ev_synth_1773,database-engineering,"Designed normalized PostgreSQL relational schema (3NF) for e-commerce backend. Built composite B-Tree and GIN indexing strategies, optimized slow queries using EXPLAIN ANALYZE reducing latency by 78%, and configured Redis caching. Benchmarked performance achieving 99.9% uptime under simulated load test.",certificate,39,304,approved
ev_synth_1774,ai-ml-engineering,Sample AI text.,text_note,3,15,rejected
ev_synth_1775,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,code_snippet,7,53,needs-info
ev_synth_1776,cybersecurity-defense,Security note with no threat remediation.,text_note,6,41,rejected
ev_synth_1777,cybersecurity-defense,Downloaded Wireshark but did not capture packets.,code_snippet,7,49,rejected
ev_synth_1778,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,project_report,7,53,needs-info
ev_synth_1779,ai-ml-engineering,Wrote basic prompt engineering template.,transcript,5,40,needs-info
ev_synth_1780,product-management,Initial setup completed for product-management. Partial documentation attached.,transcript,8,79,needs-info
ev_synth_1781,mobile-development,"Built native React Native iOS/Android app with TypeScript. Configured navigation routing, camera and geolocation device APIs, and automated TestFlight / Google Play Beta deployments.",code_repository,24,182,approved
ev_synth_1782,cybersecurity-defense,Deployed SIEM log monitoring pipeline using Elastic Security and Snort IDS. Created automated threat detection rules for brute-force attacks and privilege escalation attempts. Conducted SOC 2 compliance audit. Added unit tests with >90% code coverage.,certificate,35,251,approved
ev_synth_1783,cloud-architecture,"Architected a multi-region AWS cloud infrastructure using Terraform HCL. Configured VPC peering, ALB load balancers, ECS Fargate cluster with auto-scaling, and IAM least-privilege policies. Documented topology with architecture diagrams.",certificate,29,237,approved
ev_synth_1784,ui-ux-design,Designed end-to-end mobile application in Figma following WCAG 2.1 AAA accessibility guidelines. Conducted usability testing sessions with 12 participants and iterated interactive wireframes based on heatmaps. Created atomic design system with full component library. Added unit tests with >90% code coverage.,certificate,41,309,approved
ev_synth_1785,data-analysis,Chart looks nice.,code_snippet,3,17,rejected
ev_synth_1786,mobile-development,Built Flutter UI prototype without backend API integration.,code_snippet,8,59,needs-info
ev_synth_1787,ai-ml-engineering,Built ai-ml-engineering prototype microservice. See repository at https://github.com/student/app-v1.,project_report,8,100,approved
ev_synth_1788,ai-ml-engineering,Used ChatGPT once to write an essay.,code_snippet,7,36,rejected
ev_synth_1789,python-programming,I like Python. Python is good. Code works on my machine.,document,11,56,rejected
ev_synth_1790,cybersecurity-defense,Security note with no threat remediation.,document,6,41,rejected
ev_synth_1791,python-programming,Copy pasted python script from stackoverflow without understanding how it works.,code_snippet,11,80,rejected
ev_synth_1792,database-engineering,Constructed zero-downtime database migration strategy with Flyway. Implemented database connection pooling with PgBouncer and configured multi-AZ streaming replication with automated failover.,project_report,21,192,approved
ev_synth_1793,mobile-development,Mobile app crashed on launch.,code_snippet,5,29,rejected
ev_synth_1794,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,project_report,7,53,needs-info
ev_synth_1795,product-management,"Authored comprehensive Product Requirement Document (PRD) for SaaS analytics tool. Mapped user stories, defined success metrics (ARR, Churn, NPS), conducted 15 user interviews, and prioritized backlog using RICE framework.",project_report,29,222,approved
ev_synth_1796,cybersecurity-defense,Ran ping command in terminal.,text_note,5,29,rejected
ev_synth_1797,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies. Benchmarked performance achieving 99.9% uptime under simulated load test.",certificate,36,298,approved
ev_synth_1798,product-management,Idea notebook with two bullet points.,text_note,6,37,rejected
ev_synth_1799,cloud-architecture,Created an S3 bucket and uploaded a static HTML file.,project_report,10,53,needs-info
ev_synth_1800,mobile-development,Built Flutter UI prototype without backend API integration.,code_snippet,8,59,needs-info
ev_synth_1801,data-analysis,"Performed exploratory data analysis on sales transactional data. Handled missing values via KNN imputation, normalized numerical features, and visualized distribution histograms using Matplotlib, Plotly, and SQL window aggregations.",code_repository,28,232,approved
ev_synth_1802,database-engineering,SQL query with syntax error.,document,5,28,rejected
ev_synth_1803,python-programming,"Built a distributed event-driven microservice in Python 3.11 using asyncio, Kafka consumers, and Redis caching. Wrote custom decorator patterns for retry logic, rate limiting, and structured JSON logging with OpenTelemetry traces.",project_report,31,230,approved
ev_synth_1804,ui-ux-design,Made a simple wireframe for a login screen.,project_report,8,43,needs-info
ev_synth_1805,data-analysis,"Engineered time-series forecasting pipeline using Statsmodels and Prophet. Conducted hypothesis testing (A/B test z-test, ANOVA) and published an executive report with actionable insights for product retention.",project_report,26,210,approved
ev_synth_1806,ai-ml-engineering,"Engineered Retrieval-Augmented Generation (RAG) vector search pipeline using LangChain, OpenAI embeddings, and PGVector. Achieved sub-200ms semantic retrieval across 50,000 PDF documents with 92% answer precision. Validated against industry standard security guidelines.",certificate,31,270,approved
ev_synth_1807,data-analysis,"Performed exploratory data analysis on sales transactional data. Handled missing values via KNN imputation, normalized numerical features, and visualized distribution histograms using Matplotlib, Plotly, and SQL window aggregations. Project repo available at https://github.com/student/capstone-repo.",project_report,33,300,approved
ev_synth_1808,cybersecurity-defense,Ran ping command in terminal.,text_note,5,29,rejected
ev_synth_1809,cybersecurity-defense,Security note with no threat remediation.,document,6,41,rejected
ev_synth_1810,devops-ci-cd,Wrote a simple Dockerfile for a Node app.,transcript,8,41,needs-info
ev_synth_1811,ui-ux-design,Redesigned checkout flow to minimize user friction. Measured a 24% reduction in drop-off rate during user testing. Produced high-fidelity Figma prototypes with auto-layout and interactive variants.,certificate,26,197,approved
ev_synth_1812,mobile-development,Built Flutter UI prototype without backend API integration.,project_report,8,59,needs-info
ev_synth_1813,ai-ml-engineering,Wrote basic prompt engineering template.,project_report,5,40,needs-info
ev_synth_1814,ui-ux-design,I designed a logo in Paint.,text_note,6,27,rejected
ev_synth_1815,database-engineering,Wrote SELECT query with JOIN statements.,code_snippet,6,40,needs-info
ev_synth_1816,cloud-architecture,"Designed serverless backend on GCP using Cloud Run, Cloud Pub/Sub, and Firestore. Implemented Terraform state locking with Cloud Storage and zero-downtime blue/green deployment strategy.",code_repository,24,186,approved
ev_synth_1817,python-programming,Submitted a single script without setup instructions or dependency file.,transcript,10,72,needs-info
ev_synth_1818,product-management,Product note without specs.,text_note,4,27,rejected
ev_synth_1819,cloud-architecture,Spun up an EC2 t2.micro instance manually.,code_snippet,7,42,needs-info
ev_synth_1820,mobile-development,"Developed cross-platform mobile application using Flutter and Dart with BLoC state management. Integrated offline-first SQLite database synchronization, push notifications, and automated CI/CD build distribution via Fastlane. Benchmarked performance achieving 99.9% uptime under simulated load test.",project_report,35,299,approved
ev_synth_1821,data-analysis,Copied numbers from Wikipedia without analysis.,text_note,6,47,rejected
ev_synth_1822,cybersecurity-defense,Deployed SIEM log monitoring pipeline using Elastic Security and Snort IDS. Created automated threat detection rules for brute-force attacks and privilege escalation attempts. Conducted SOC 2 compliance audit.,code_repository,28,209,approved
ev_synth_1823,ai-ml-engineering,Initial setup completed for ai-ml-engineering. Partial documentation attached.,transcript,8,78,needs-info
ev_synth_1824,ui-ux-design,I designed a logo in Paint.,text_note,6,27,rejected
ev_synth_1825,mobile-development,Mobile app crashed on launch.,text_note,5,29,rejected
ev_synth_1826,ai-ml-engineering,Wrote basic prompt engineering template.,transcript,5,40,needs-info
ev_synth_1827,mobile-development,Created basic 2-screen React Native demo app.,transcript,7,45,needs-info
ev_synth_1828,product-management,Initial setup completed for product-management. Partial documentation attached.,code_snippet,8,79,needs-info
ev_synth_1829,database-engineering,Constructed zero-downtime database migration strategy with Flyway. Implemented database connection pooling with PgBouncer and configured multi-AZ streaming replication with automated failover. Project repo available at https://github.com/student/capstone-repo.,project_report,26,260,approved
